word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
rz r,2,1.095449500554939,-6.180461442819372,1.0938382768361583,-6.33930054237951,1.7927083333333336,-6.3561076606958915,1.1111111111111112,-2.1972245773362196,1.7915178571428574,-7.361034465286678,1.0526315789473684,-2.9444389791664407,1.0738435734463279,-12.6954082030754,1.002824858757062,-5.869296913133774,1.0404669260700388,-15.459384832289608,1.001934235976789,-6.248042874508429
rz w,2,1.0710321864594894,-6.679452608938359,1.068414548022599,-6.809304171625246,2.1260416666666666,-5.950642552587727,1.1111111111111112,-2.1972245773362196,1.9417279411764707,-7.174417984209842,1.0526315789473684,-2.9444389791664407,1.0710187146892656,-12.759946724212972,1.002824858757062,-5.869296913133774,1.031906614785992,-15.771759517331759,1.001934235976789,-6.248042874508429
zi l,2,1.0488346281908991,-8.177664886262235,1.0614848163841808,-7.776888197886951,2.288514254385965,-6.004709773858003,1.5,-0.6931471805599453,1.963952850877193,-6.880178511211903,1.5,-0.6931471805599453,1.0612641242937855,-13.781597971744953,1.002824858757062,-5.869296913133774,1.0264591439688715,-16.975732321657695,1.001934235976789,-6.248042874508429
p w,2,1.0776914539400666,-6.497131052144404,1.0866437146892656,-6.278675920563075,2.103094362745098,-5.950642552587727,1.0625,-2.772588722239781,2.009957107843137,-5.727499001273517,1.1,-2.3025850929940455,1.089247881355932,-12.229318473150803,1.002824858757062,-5.869296913133774,1.0389105058365757,-14.14251897760148,1.0058027079303675,-5.149430585840319
x r,2,1.095449500554939,-6.180461442819372,1.1068591101694916,-5.933835434271346,1.7723958333333334,-6.3561076606958915,1.0714285714285714,-2.639057329615259,1.8378720238095236,-6.262422176618569,1.0909090909090908,-2.3978952727983707,1.0868644067796611,-12.289943094967237,1.002824858757062,-5.869296913133774,1.0451361867704279,-14.360772543621497,1.0038684719535784,-5.554895693948484
m w,2,1.0865704772475027,-6.296460356682253,1.084039548022599,-6.33930054237951,2.104166666666667,-5.950642552587727,1.0666666666666667,-2.70805020110221,1.94674688057041,-7.087406607220212,1.0384615384615385,-3.258096538021482,1.0866437146892656,-12.289943094967237,1.002824858757062,-5.869296913133774,1.0365758754863812,-15.301755888086024,1.001934235976789,-6.248042874508429
zi w,2,1.044395116537181,-8.28889052137246,1.050185381355932,-8.013276975951182,2.0078125,-inf,1.0,-inf,1.8901654411764706,-inf,1.0,-inf,1.050185381355932,-inf,1.0,-inf,1.02568093385214,-inf,1.0,-inf
cz w,2,1.0554938956714761,-7.308061268360733,1.068414548022599,-6.809304171625246,2.1260416666666666,-5.950642552587727,1.1111111111111112,-2.1972245773362196,1.9708946078431373,-6.545809324787467,1.1111111111111112,-2.1972245773362196,1.0710187146892656,-12.759946724212972,1.002824858757062,-5.869296913133774,1.031906614785992,-15.771759517331759,1.001934235976789,-6.248042874508429
g l,2,1.076581576026637,-6.535437151005143,1.1005473163841808,-5.985128728658896,2.049798976608187,-6.004709773858003,1.0588235294117647,-2.833213344056216,1.9331228777589133,-5.63203448857283,1.1153846153846154,-2.159484249353372,1.1003266242937855,-11.989838502516898,1.002824858757062,-5.869296913133774,1.0396887159533073,-14.08536056376153,1.0058027079303675,-5.149430585840319
j f,2,1.1220865704772476,-5.593667333830004,1.044977048022599,-9.111889264619291,1.6026041666666666,-inf,1.0,-inf,1.266755110062893,-inf,1.0,-inf,1.028027895480226,-inf,1.0,-inf,1.0116731517509727,-inf,1.0,-inf
