word,word_len,uni_nonpos_sum,uni_nonpos_prod,uni_pos_sum,uni_pos_prod,bi_pos_cond_wb_sum,bi_pos_cond_wb_prod,bi_pos_cond_nwb_sum,bi_pos_cond_nwb_prod,bi_nonpos_cond_wb_sum,bi_nonpos_cond_wb_prod,bi_nonpos_cond_nwb_sum,bi_nonpos_cond_nwb_prod,bi_pos_joint_wb_sum,bi_pos_joint_wb_prod,bi_pos_joint_nwb_sum,bi_pos_joint_nwb_prod,bi_nonpos_joint_wb_sum,bi_nonpos_joint_wb_prod,bi_nonpos_joint_nwb_sum,bi_nonpos_joint_nwb_prod
K AY V,3,1.0787309780190442,-11.520578366260793,1.1571787023099982,-9.402996676691949,1.2261742590895737,-13.27993724111665,1.0425142307048383,-8.471861041418096,1.365625239040851,-13.106320127483666,1.0377728252767648,-9.070073302045579,1.1031148911112227,-22.682933917808597,1.0017100860654449,-14.251959232790146,1.0170158476412994,-27.059104026417412,1.0006552110413627,-16.31414499870235
L AH M,3,1.2035774672955415,-8.468709093903925,1.1712585649264473,-8.84295014925361,1.356738243191289,-10.155124184000448,1.2145928626080449,-4.513592969024462,1.415828559855349,-9.770315518628994,1.2868535624170587,-4.125270871745135,1.0521165193426836,-18.998074333254056,1.0144551894336955,-10.356065609291884,1.0233948691147763,-20.67123014520587,1.019688035000951,-9.24300078834906
P AH M,3,1.1808934769066477,-9.005565959418735,1.2245723611392516,-7.868028363372576,1.401331780484785,-9.290126746513844,1.2058726036887364,-4.62351731741889,1.4277317264913352,-9.127574714256761,1.1910035602853726,-4.735463000182898,1.1091498827331252,-17.15815510988642,1.018176854032771,-9.491068171805278,1.0266535499638778,-20.565346206348448,1.0141715807494769,-10.11203863537267
SH IY,2,1.0534484292960755,-7.4421106172568265,1.052492878173729,-7.834354384792073,1.1225447353728768,-10.475650344808008,1.0679012345679013,-2.6897010624340134,1.4929572662107078,-8.956353658876678,1.034373010821133,-3.3704835916913467,1.0117233845863471,-18.31000472960008,1.0006202774331792,-7.3853437071415815,1.0165316568547582,-18.684055817466167,1.000570667681187,-7.468703512151339
Z EY,2,1.0310314140784909,-8.436023011603655,1.0277417925229697,-9.600016116189984,1.088853788414203,-12.512331442035899,1.0208333333333333,-3.871201010907891,1.1260050295039206,-11.488625285971153,1.0936374549819927,-2.368324815477251,1.0043967737132944,-22.112347558225885,1.0000563888575618,-9.783238979939952,1.0019905621224465,-22.210239838907473,1.0008242977617146,-7.100978732026021
F L EH T,4,1.175678561893744,-13.056270918782694,1.2005052071517013,-12.331859522623853,1.5557949065101047,-12.079457861471022,1.289377959255334,-7.462053404267876,1.5655014231250624,-12.55572436664929,1.2228439132827111,-7.89565947435574,1.0761369488925447,-24.41131738409488,1.012436428375374,-17.214048267020676,1.031349432036522,-28.19081480944523,1.0069959630545515,-18.236573036617003
G R AY N T,5,1.2269466939574618,-16.846188137121374,1.2487698474973823,-16.355903101182328,1.9206518269129034,-13.594198510006473,1.5805352157865333,-8.574259228812558,1.8230082446671605,-14.404731643638463,1.5606877011582472,-9.05165995365848,1.070334802102355,-29.950101611188803,1.0190623831383565,-22.36577522498876,1.0375670565811521,-33.976353296113366,1.019170206919874,-23.14276467750663
R AY N T,4,1.2144166592506895,-12.466561396937411,1.2691225100772208,-11.103233534805446,1.5651730834037698,-12.12673121151184,1.3033170893254256,-7.668599211237529,1.6459637635621518,-11.998978475484314,1.3330330029153137,-7.5717346742539835,1.0979928268985175,-23.229964746317286,1.0204961894372284,-16.32474861093276,1.0399956960818977,-27.04435939643497,1.0160209667533235,-17.382170605296423
SH AY N T,4,1.1740411141763816,-13.753319445237114,1.2179502828454805,-12.991051127029014,1.507285729830735,-14.32395578884806,1.296601962984131,-7.978006196350181,1.572593560089507,-16.512061024836328,1.3097028367376444,-10.153255982571089,1.045468029784,-27.315006915877078,1.0191428568557466,-18.52197318826898,1.0318874217993455,-32.844199994086686,1.0144674825100923,-21.29419361072457
CH IH N D,4,1.1741835009344133,-14.094807959581678,1.2344810201581358,-12.963267983692564,1.7031907452956356,-12.391328851070279,1.3771281094218535,-6.291389573017609,1.543654787328085,-13.895858161055754,1.306705779000591,-7.060903704042139,1.0402288802768467,-25.35459683476284,1.023070204666939,-15.836395843018828,1.021250595631523,-30.56948564465067,1.0176167226766428,-17.82419420914707
